Resumed Training Logs

Epoch [796/2000], Discriminator Loss: 1.1877, Generator Loss: 0.9721
Epoch [797/2000], Discriminator Loss: 1.1569, Generator Loss: 0.9564
Epoch [798/2000], Discriminator Loss: 1.1887, Generator Loss: 0.9870
Epoch [799/2000], Discriminator Loss: 1.3067, Generator Loss: 0.9218
Epoch [800/2000], Discriminator Loss: 1.2968, Generator Loss: 0.8974
Epoch [801/2000], Discriminator Loss: 1.2291, Generator Loss: 0.9494
Epoch [802/2000], Discriminator Loss: 1.2358, Generator Loss: 0.9600
Epoch [803/2000], Discriminator Loss: 1.1957, Generator Loss: 1.0012
Epoch [804/2000], Discriminator Loss: 1.1849, Generator Loss: 0.9332
Epoch [805/2000], Discriminator Loss: 1.1646, Generator Loss: 0.9712
Epoch [806/2000], Discriminator Loss: 1.2059, Generator Loss: 0.9607
Epoch [807/2000], Discriminator Loss: 1.1456, Generator Loss: 0.9775
Epoch [808/2000], Discriminator Loss: 1.1236, Generator Loss: 0.9871
Epoch [809/2000], Discriminator Loss: 1.2278, Generator Loss: 0.9005
Epoch [810/2000], Discriminator Loss: 1.1783, Generator Loss: 0.9372
Epoch [811/2000], Discriminator Loss: 1.2321, Generator Loss: 0.9738
Epoch [812/2000], Discriminator Loss: 1.1897, Generator Loss: 0.9665
Epoch [813/2000], Discriminator Loss: 1.1356, Generator Loss: 0.9712
Epoch [814/2000], Discriminator Loss: 1.2291, Generator Loss: 1.0126
Epoch [815/2000], Discriminator Loss: 1.1971, Generator Loss: 0.9675
Epoch [816/2000], Discriminator Loss: 1.1300, Generator Loss: 0.9907
Epoch [817/2000], Discriminator Loss: 1.1884, Generator Loss: 0.9577
Epoch [818/2000], Discriminator Loss: 1.1509, Generator Loss: 0.9539
Epoch [819/2000], Discriminator Loss: 1.1720, Generator Loss: 0.9698
Epoch [820/2000], Discriminator Loss: 1.1977, Generator Loss: 0.9198
Epoch [821/2000], Discriminator Loss: 1.1348, Generator Loss: 0.9853
Epoch [822/2000], Discriminator Loss: 1.2340, Generator Loss: 0.9338
Epoch [823/2000], Discriminator Loss: 1.1589, Generator Loss: 0.9597
Epoch [824/2000], Discriminator Loss: 1.2144, Generator Loss: 0.9447
Epoch [825/2000], Discriminator Loss: 1.2361, Generator Loss: 0.9773
Epoch [826/2000], Discriminator Loss: 1.2282, Generator Loss: 0.9996
Epoch [827/2000], Discriminator Loss: 1.2103, Generator Loss: 0.9566
Epoch [828/2000], Discriminator Loss: 1.1894, Generator Loss: 0.9684
Epoch [829/2000], Discriminator Loss: 1.2197, Generator Loss: 0.9396
Epoch [830/2000], Discriminator Loss: 1.2779, Generator Loss: 0.9298
Epoch [831/2000], Discriminator Loss: 1.2235, Generator Loss: 0.9512
Epoch [832/2000], Discriminator Loss: 1.2563, Generator Loss: 0.9292
Epoch [833/2000], Discriminator Loss: 1.1049, Generator Loss: 0.9382
Epoch [834/2000], Discriminator Loss: 1.1640, Generator Loss: 0.9637
Epoch [835/2000], Discriminator Loss: 1.1350, Generator Loss: 0.9549
Epoch [836/2000], Discriminator Loss: 1.2339, Generator Loss: 0.9262
Epoch [837/2000], Discriminator Loss: 1.1974, Generator Loss: 0.9903
Epoch [838/2000], Discriminator Loss: 1.1186, Generator Loss: 1.0079
Epoch [839/2000], Discriminator Loss: 1.1905, Generator Loss: 0.9824
Epoch [840/2000], Discriminator Loss: 1.1661, Generator Loss: 0.9953
Epoch [841/2000], Discriminator Loss: 1.1759, Generator Loss: 0.9770
Epoch [842/2000], Discriminator Loss: 1.2246, Generator Loss: 0.9159
Epoch [843/2000], Discriminator Loss: 1.2137, Generator Loss: 0.9386
Epoch [844/2000], Discriminator Loss: 1.2217, Generator Loss: 0.9213
Epoch [845/2000], Discriminator Loss: 1.2385, Generator Loss: 0.9342
Epoch [846/2000], Discriminator Loss: 1.2107, Generator Loss: 0.9318
Epoch [847/2000], Discriminator Loss: 1.1191, Generator Loss: 0.9774
Epoch [848/2000], Discriminator Loss: 1.2396, Generator Loss: 0.9363
Epoch [849/2000], Discriminator Loss: 1.1546, Generator Loss: 0.9622
Epoch [850/2000], Discriminator Loss: 1.2296, Generator Loss: 0.9415
Epoch [851/2000], Discriminator Loss: 1.1847, Generator Loss: 0.9607
Epoch [852/2000], Discriminator Loss: 1.1530, Generator Loss: 0.9340
Epoch [853/2000], Discriminator Loss: 1.2298, Generator Loss: 0.9374
Epoch [854/2000], Discriminator Loss: 1.2769, Generator Loss: 0.9428
Epoch [855/2000], Discriminator Loss: 1.3374, Generator Loss: 0.8946
Epoch [856/2000], Discriminator Loss: 1.2826, Generator Loss: 0.9180
Epoch [857/2000], Discriminator Loss: 1.1794, Generator Loss: 0.8966
Epoch [858/2000], Discriminator Loss: 1.2407, Generator Loss: 0.9177
Epoch [859/2000], Discriminator Loss: 1.1824, Generator Loss: 0.9526
Epoch [860/2000], Discriminator Loss: 1.2250, Generator Loss: 0.9393
Epoch [861/2000], Discriminator Loss: 1.2117, Generator Loss: 0.9437
Epoch [862/2000], Discriminator Loss: 1.2145, Generator Loss: 0.9410
Epoch [863/2000], Discriminator Loss: 1.1910, Generator Loss: 0.9500
Epoch [864/2000], Discriminator Loss: 1.2439, Generator Loss: 0.9419
Epoch [865/2000], Discriminator Loss: 1.3046, Generator Loss: 0.9547
Epoch [866/2000], Discriminator Loss: 1.2936, Generator Loss: 0.8894
